Title,ImageUrl
"The King and Guardian OCT Round1 006","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/dd92zru-275efc28-743a-4088-a875-f39223bad52a.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round1_006_by_rilyrobo_dd92zru-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGQ5MnpydS0yNzVlZmMyOC03NDNhLTQwODgtYTg3NS1mMzkyMjNiYWQ1MmEucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.46X-ODfpn7AIhO8LdPyVHMt0wsFzJKc1CNzfdck6248"
"The King and Guardian OCT Round1 007","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/dd92zyp-57d88b40-e1b5-4b4b-8294-c1ad26f99eb4.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round1_007_by_rilyrobo_dd92zyp-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGQ5Mnp5cC01N2Q4OGI0MC1lMWI1LTRiNGItODI5NC1jMWFkMjZmOTllYjQucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.KMuhh86N70BS__5vbUJqR-ziys4qt2XYKnWPVWdFYfE"
"The King and Guardian OCT Round1 008","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/dd9303d-71bf31b5-e1e3-4fba-9410-7a0349fba6d2.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round1_008_by_rilyrobo_dd9303d-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGQ5MzAzZC03MWJmMzFiNS1lMWUzLTRmYmEtOTQxMC03YTAzNDlmYmE2ZDIucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.oth4-xdgrXP7WCJ1VF7vY6_vg254mGbLsyS_KZviDCk"
"The King and Guardian OCT Round1 009","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/dd930ck-7f65b8a0-ece7-4456-b036-76891c03815b.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round1_009_by_rilyrobo_dd930ck-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGQ5MzBjay03ZjY1YjhhMC1lY2U3LTQ0NTYtYjAzNi03Njg5MWMwMzgxNWIucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.RjYCe4Msu-NSFtmuTXO6Hul-ihGQCT2ov8I1pZdrph4"
"The King and Guardian OCT Round1 010","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/dd972f6-dd0706ed-b59a-4674-8c30-cae0fc955ebf.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round1_010_by_rilyrobo_dd972f6-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGQ5NzJmNi1kZDA3MDZlZC1iNTlhLTQ2NzQtOGMzMC1jYWUwZmM5NTVlYmYucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.tUGpa1EpNFdczneHeDr1uDzV79ybB_plkob1NKJPUN0"
"The King and Guardian OCT Round1 011","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/dd97pu1-7ea92580-4510-4be0-8586-472f3f870a01.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round1_011_by_rilyrobo_dd97pu1-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGQ5N3B1MS03ZWE5MjU4MC00NTEwLTRiZTAtODU4Ni00NzJmM2Y4NzBhMDEucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.-Ov-brjuIccfWTllbugZkqoN0LnIWcKHcPk3F4A_3e0"
"The King and Guardian OCT Round2 001","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddf7t84-8b7ffcd2-daa5-489b-be84-8a68731537e8.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_001_by_rilyrobo_ddf7t84-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmN3Q4NC04YjdmZmNkMi1kYWE1LTQ4OWItYmU4NC04YTY4NzMxNTM3ZTgucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.mx3pTrbgAYH0UmpB4SzJ4SqzHXLzhGg8E_hTRW8JwLw"
"The King and Guardian OCT Round2 002","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddf8k8y-6b4dc0c3-29ce-4473-8e15-8f9df46e3422.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_002_by_rilyrobo_ddf8k8y-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmOGs4eS02YjRkYzBjMy0yOWNlLTQ0NzMtOGUxNS04ZjlkZjQ2ZTM0MjIucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.5eN0QgcgqgAQnSU5stoJx3-saEkb8TK4qrzyPHsLzyg"
"The King and Guardian OCT Round2 003","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddf8kf1-30642d6a-5bb5-4308-a27e-ac0517a99f40.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_003_by_rilyrobo_ddf8kf1-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmOGtmMS0zMDY0MmQ2YS01YmI1LTQzMDgtYTI3ZS1hYzA1MTdhOTlmNDAucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.1W52Xim9djUA5WnZFxa9-EtgmehPfAzVmnOrKC2tc5Y"
"The King and Guardian OCT Round2 004","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddf8kl7-eb261f51-377e-451c-bf5c-3052163ff710.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_004_by_rilyrobo_ddf8kl7-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmOGtsNy1lYjI2MWY1MS0zNzdlLTQ1MWMtYmY1Yy0zMDUyMTYzZmY3MTAucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.NYvC18r6ojTkOnpR_WipyHYsP58bigYJ7M6d0rwYXRU"
"The King and Guardian OCT Round2 005","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddf8kpw-a72751f2-c9ea-4642-a629-ad96577d533b.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_005_by_rilyrobo_ddf8kpw-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmOGtwdy1hNzI3NTFmMi1jOWVhLTQ2NDItYTYyOS1hZDk2NTc3ZDUzM2IucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.O5MX7Vw-H-Y_FmQ2tSiEo4JnogKNPFpQECV05ZfXTUk"
"The King and Guardian OCT Round2 006","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddf8kx9-58e865aa-b810-400a-9acb-31486739d2a2.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_006_by_rilyrobo_ddf8kx9-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmOGt4OS01OGU4NjVhYS1iODEwLTQwMGEtOWFjYi0zMTQ4NjczOWQyYTIucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.NbnFpqHM55OHxEsY3zm5fzhdBCtJzg3JVTXK_ZKUkYE"
"The King and Guardian OCT Round2 007","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddf8l0p-c4f8e465-18e7-4648-9e73-f5984926ad6b.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_007_by_rilyrobo_ddf8l0p-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmOGwwcC1jNGY4ZTQ2NS0xOGU3LTQ2NDgtOWU3My1mNTk4NDkyNmFkNmIucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.fjMgpY6aca209V_RZNybkxxZf55YyNLvLNIsBSHZsAU"
"The King and Guardian OCT Round2 008","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfjzon-405d212e-d624-45df-ad57-28e798dd0e25.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_008_by_rilyrobo_ddfjzon-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmanpvbi00MDVkMjEyZS1kNjI0LTQ1ZGYtYWQ1Ny0yOGU3OThkZDBlMjUucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.6V857lq_OOLXdV35Vs7DtWc7uWTxe18ynjrnXNzuuIc"
"The King and Guardian OCT Round2 009","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfjzro-04655347-5d52-440c-9941-c9386f52fe7f.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_009_by_rilyrobo_ddfjzro-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmanpyby0wNDY1NTM0Ny01ZDUyLTQ0MGMtOTk0MS1jOTM4NmY1MmZlN2YucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.vvyKlk2W4JDys2QymZuuL_4nIWVu8OGePsJSDO_fOK4"
"The King and Guardian OCT Round2 010","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfjzu1-2efd165a-c30d-46a6-8052-784be8cc7ec0.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_010_by_rilyrobo_ddfjzu1-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmanp1MS0yZWZkMTY1YS1jMzBkLTQ2YTYtODA1Mi03ODRiZThjYzdlYzAucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.hmue-fnk7R20yQf-p3yDaE9yOhZlF8clJ-_4BLLfGlc"
"The King and Guardian OCT Round2 011","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfjzvw-a0acf011-03b6-41c9-9ffc-de750123f7b8.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_011_by_rilyrobo_ddfjzvw-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRmanp2dy1hMGFjZjAxMS0wM2I2LTQxYzktOWZmYy1kZTc1MDEyM2Y3YjgucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.DFeakBntvzQvE9sV-orknbKDAZrGwHLO9QQ8xQSye-Q"
"The King and Guardian OCT Round2 012","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfkk59-37852d8d-85a3-4edf-b562-a5ee6b69f5c0.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_012_by_rilyrobo_ddfkk59-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRma2s1OS0zNzg1MmQ4ZC04NWEzLTRlZGYtYjU2Mi1hNWVlNmI2OWY1YzAucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.a_YCmJb-dQm_CjyUCifv4gm2K-Guh_HAgtyybomLjak"
"The King and Guardian OCT Round2 013","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfkk6j-90b409de-44f3-4790-811f-6ef8bc1b0d32.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_013_by_rilyrobo_ddfkk6j-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRma2s2ai05MGI0MDlkZS00NGYzLTQ3OTAtODExZi02ZWY4YmMxYjBkMzIucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.Ct2q3z8rSNUrVtjtj_p1nJBOeXUvVITxoTPpCfwng9Q"
"The King and Guardian OCT Round2 014","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfkk86-a17729cf-e75f-4956-bffa-770f66a0a0d5.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_014_by_rilyrobo_ddfkk86-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRma2s4Ni1hMTc3MjljZi1lNzVmLTQ5NTYtYmZmYS03NzBmNjZhMGEwZDUucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.mL0FBZbZ68SSqwh68rzksVvOo4sEZijy-708evXnFBA"
"The King and Guardian OCT Round2 015","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/87e8d9dd-e9e5-4075-9178-cb5002e9472a/ddfkk97-b3a85e1f-5e22-44b4-9987-314a2a4fcffd.png/v1/fill/w_1024,h_4452,q_80,strp/the_king_and_guardian_oct_round2_015_by_rilyrobo_ddfkk97-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDQ1MiIsInBhdGgiOiJcL2ZcLzg3ZThkOWRkLWU5ZTUtNDA3NS05MTc4LWNiNTAwMmU5NDcyYVwvZGRma2s5Ny1iM2E4NWUxZi01ZTIyLTQ0YjQtOTk4Ny0zMTRhMmE0ZmNmZmQucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.xwFcCGHDOQ9Ok5qwJ5Q1kRMwv5k0VvZogQ_8vxbXn8I"
